id,name,composer_id
2614,Piera Pistono,1677
2615,Martha Alter,1678
2616,Hélène-Frédérique de Faye-Jozin,1679
2617,Fréd. de Faye-Jozin,1679
2618,Fréd. de Faye-Jozin,1679
2619,Helena Tulve,1680
2620,Eliza Woods,1681
2621,Julie Giroux,1682
2622,Dina Appeldoorn,1683
2623,Maria de Lourdes Martins,1684
2624,"Wilhelmine, Margravine of Brandenburg-Bayreuth",1685
2625,Wilhelmine of Bayreuth,1685
2626,Princess Wilhelmine of Prussia,1685
2627,Wilhelmine of Bayreuth,1685
2628,Princess Wilhelmine of Prussia,1685
2629,Grace Walls Linn,1686
2630,Caroline Wichern,1687
2631,Annie Patterson,1688
2632,Hazel Ghazarian Skaggs,1689
2633,Rosalie Balmer Smith Cale,1690
2634,Clara Ross,1691
2635,Edith Weiss-Mann,1692
2636,Beth Denisch,1693
2637,Vittoria Aleotti,1694
2638,Raffaella Aleotti,1694
2639,Raffaella Aleotti,1694
2640,Micki Grant,1695
2641,Perkins,1695
2642,Chen Yi,1696
2643,Margaret Lucy Wilkins,1697
2644,Maria Dziewulska,1698
2645,Maria Rosa Coccia,1699
2646,Esther Ballou,1700
2647,Esther Williamson Ballou,1700
2648,Esther Williamson Ballou,1700
2649,Caroline Adelaide Shaw,1701
2650,Marta Lambertini,1702
2651,Mary Rosselli Nissim,1703
2652,Pamela Harrison,1704
2653,Elena Karastoyanova,1705
2654,Helene Karastoyanova,1705
2655,Helene Karastoyanova,1705
2656,Melanie Ruth Daiken,1706
2657,Nellie Bangs Skelton,1707
2658,Shirley Thompson,1708
2659,Charlotte von Brandenstein,1709
2660,Sally Beamish,1710
2661,Sarah Frances Beamish,1710
2662,Sarah Frances Beamish,1710
2663,Lila-Gene George,1711
2664,Susanna Nerantzi,1712
2665,Ellen Dickson,1713
2666,Dolores,1713
2667,Dolores,1713
2668,Patsy Rogers,1714
2669,Isabelle Aboulker,1715
2670,Melinda Wagner,1716
2671,Marga Richter,1717
2672,Jessica Curry,1718
2673,Dee Libbey,1719
2674,Bun-Ching Lam,1720
2675,Lam Bun-Ching,1720
2676,Selma Björnsdóttir,1721
